id,host_id,latitude,longitude,first_review,last_review,calculated_host_listings_count,availability_365
5675999,24961059,39.910156419943142,3.09427420914108,0,0,4,273
15440855,97105963,39.890665862483317,3.0778347521194536,0,0,4,265
5118934,5460753,39.882054431140354,3.0284780609984261,0,0,112,225
15047592,87877969,39.908116132689209,3.0837687979490713,1479337200,1479337200,1,233
4468549,23178782,39.858826188800712,3.0420539641106124,0,0,3,296
15048268,86048157,39.88614403838384,3.0233681570394535,0,0,110,56
17537724,118325624,39.862465643107356,2.9550170824674971,0,0,1,334
13179532,61222194,39.902339698963146,3.0783100704743598,1466200800,1473544800,15,187
14227901,86478311,39.910553194988594,3.0939073320838371,0,0,2,297
15112740,50114202,39.907754901869886,3.0836642792596134,0,0,1,130
16751128,24926928,39.906014071987975,3.0737271676134683,0,0,35,287
17537547,24853358,39.87930824858659,3.0162944718457241,0,0,41,234
11409916,1038464,39.902832236039622,3.0793563100128445,1466460000,1472421600,7,308
5676295,24961059,39.909706553844778,3.0938840971763888,1461967200,1461967200,4,307
10558696,49977975,39.889973952657577,3.0133008335369187,0,0,19,201
10853616,42189057,39.898893793399957,3.0766995934608383,1461362400,1471730400,1,273
16948419,10188062,39.870051727209656,3.0491150745169389,0,0,128,87
12731594,40506914,39.910297042953523,3.0858022442227764,1469916000,1487977200,8,291
1875130,773149,39.903469052018046,3.0684044226753451,1398636000,1469916000,1,329
7904419,41609179,39.90657730375829,3.083434293761925,1468015200,1473026400,1,322
2005489,10188062,39.839400038751705,3.0258282903683562,0,0,128,263
1162962,6369989,39.875516153562657,3.0142640738429711,1373752800,1486854000,1,351
15997330,7212250,39.847675750551531,2.9980988908883845,0,0,40,154
1579387,8402305,39.899093203396433,3.0717054582832226,1379368800,1487545200,1,249
6879791,36049967,39.880151757725102,3.0140855539937776,1437861600,1477778400,2,273
4462854,22603827,39.875575747602035,3.0620333986434844,0,0,13,146
16106537,3533438,39.916177600479493,3.0532156081752366,0,0,56,189
15440083,99018357,39.911543858829845,3.0931316859095226,0,0,1,340
12720325,31239687,39.904933865803997,3.0825572381351072,1467324000,1470348000,3,148
16718009,4606777,39.873935085181287,3.0279241639684416,0,0,1,123
10098862,5460753,39.863862907245689,3.0132699101805303,0,0,112,45
16685225,14794458,39.912567232261772,3.0951218988124247,0,0,12,364
1973077,10188062,39.885979700498417,3.0093049524578883,1440799200,1477260000,128,95
14752582,10401259,39.864102705600047,3.0193024209200607,0,0,19,197
7215871,23174919,39.872799768230522,3.0709890276104979,1438639200,1469052000,6,301
9656687,3625030,39.917583321790453,3.0529903659925046,0,0,752,122
15997057,10188062,39.869121199119924,3.0102367391476976,0,0,128,49
1939575,5460753,39.882623959184436,3.0471225188903066,1432072800,1432072800,112,59
5576825,28912181,39.91244159525791,3.0960095914783228,1468533600,1488409200,1,231
12365452,5460753,39.907792120162021,3.0758759491003307,0,0,112,208
14751533,24853358,39.894325196810641,3.0165958157888286,1478300400,1478300400,41,87
12818208,25548640,39.897857970224855,3.077806428058933,1470088800,1470088800,15,251
15144704,96050122,39.88067682708833,3.0148993592530995,0,0,1,345
15308511,3625030,39.896461481223547,3.0744718561240565,0,0,752,245
4527837,23474361,39.915534761270536,3.0894344103604681,1445637600,1445637600,1,337
2102997,10723352,39.916353496313498,3.0569684620383435,0,0,1,358
17209007,88215187,39.879925337759708,3.0151775022230725,0,0,1,311
11179663,21160030,39.881099946534427,3.0158308982041198,1472680800,1472680800,23,175
7215556,23174919,39.871194775248419,3.0693141540860398,1443045600,1476223200,6,292
2005442,10188062,39.87416323848656,2.9925729332502184,1410300000,1441404000,128,256
16389651,21160030,39.886939979635891,3.0765761758701022,0,0,23,257
17690185,70454632,39.86284062312977,3.0181217504762441,0,0,18,178
15996323,103966455,39.916389279561322,3.055421495343194,0,0,2,252
13818075,81391582,39.891045031613004,3.0771920095760601,1474236000,1474236000,1,279
17700129,69462088,39.874267668501972,3.0536238208089381,0,0,13,223
465005,2290006,39.893454733855016,3.0750433724720065,1344031200,1472853600,1,319
